month,state,category,total_sales
2017-02,SE,furniture_decor,178.5
2017-02,SE,furniture_living_room,796.0
2017-02,SE,health_beauty,254.98000000000002
2017-02,SE,pet_shop,110.0
2017-02,SE,sports_leisure,119.69999999999999
2017-02,SE,telephony,59.97
2017-02,SE,toys,159.9
2017-02,SP,agro_industry_and_commerce,21.99
2017-02,SP,air_conditioning,1168.9
2017-02,SP,auto,4925.63
2017-02,SP,baby,739.03
2017-02,SP,bed_bath_table,6888.91
2017-02,SP,books_general_interest,164.9
2017-02,SP,books_technical,159.0
2017-02,SP,computers_accessories,3607.2400000000002
2017-02,SP,consoles_games,709.39
2017-02,SP,cool_stuff,4740.45
2017-02,SP,electronics,168.0
2017-02,SP,fashio_female_clothing,93.9
2017-02,SP,fashion_bags_accessories,843.99
2017-02,SP,fashion_male_clothing,259.8
2017-02,SP,fashion_shoes,37.25
2017-02,SP,fashion_underwear_beach,51.0
2017-02,SP,fixed_telephony,241.75
2017-02,SP,food,177.4
2017-02,SP,furniture_decor,10139.710000000001
2017-02,SP,furniture_living_room,519.9499999999999
2017-02,SP,garden_tools,3705.7
2017-02,SP,health_beauty,7024.58
2017-02,SP,home_appliances,319.0
2017-02,SP,home_confort,184.66000000000003
2017-02,SP,home_construction,321.8
2017-02,SP,housewares,2141.87
2017-02,SP,luggage_accessories,474.5
2017-02,SP,market_place,617.95
2017-02,SP,musical_instruments,1587.72
2017-02,SP,office_furniture,3330.01
2017-02,SP,perfumery,1702.8999999999999
2017-02,SP,pet_shop,793.99
2017-02,SP,small_appliances,3310.57
2017-02,SP,sports_leisure,7380.14
2017-02,SP,stationery,682.5
2017-02,SP,tablets_printing_image,99.0
2017-02,SP,telephony,1305.9
2017-02,SP,toys,4371.82
2017-02,SP,watches_gifts,4705.44
2017-02,TO,auto,139.99
2017-02,TO,cool_stuff,119.99
2017-02,TO,fixed_telephony,10.99
2017-02,TO,furniture_decor,169.0
2017-02,TO,office_furniture,176.96
2017-02,TO,sports_leisure,148.67
2017-03,AC,perfumery,56.99
2017-03,AC,stationery,399.0
2017-03,AL,audio,79.0
2017-03,AL,auto,119.9
2017-03,AL,consoles_games,194.5
2017-03,AL,fashion_shoes,199.7
2017-03,AL,garden_tools,43.9
2017-03,AL,perfumery,198.9
2017-03,AL,stationery,149.0
2017-03,AL,telephony,105.0
2017-03,AL,toys,84.89
2017-03,AM,baby,149.9
2017-03,AM,cool_stuff,99.9
2017-03,AM,perfumery,49.9
2017-03,AM,toys,171.79000000000002
2017-03,AM,watches_gifts,159.9
2017-03,AP,cool_stuff,75.0
2017-03,AP,fixed_telephony,32.99
2017-03,AP,furniture_decor,195.8
2017-03,BA,air_conditioning,59.9
2017-03,BA,auto,1663.9
2017-03,BA,bed_bath_table,378.09000000000003
2017-03,BA,books_general_interest,230.0
2017-03,BA,computers_accessories,244.51
2017-03,BA,consoles_games,689.89
2017-03,BA,cool_stuff,747.9
2017-03,BA,fashion_bags_accessories,698.6
2017-03,BA,fixed_telephony,559.96
2017-03,BA,food,177.4
2017-03,BA,furniture_decor,798.47
2017-03,BA,garden_tools,1947.8899999999999
2017-03,BA,health_beauty,1654.3600000000001
2017-03,BA,home_appliances,48.0
2017-03,BA,home_confort,7.9
2017-03,BA,housewares,828.0
2017-03,BA,luggage_accessories,249.99
2017-03,BA,musical_instruments,340.74
2017-03,BA,office_furniture,179.92
2017-03,BA,perfumery,1092.5900000000001
2017-03,BA,small_appliances,109.9
2017-03,BA,sports_leisure,1709.55
2017-03,BA,telephony,784.84
2017-03,BA,toys,264.89
2017-03,BA,watches_gifts,798.71
2017-03,CE,bed_bath_table,89.9
2017-03,CE,computers_accessories,49.9
2017-03,CE,consoles_games,1600.19
2017-03,CE,health_beauty,818.0
2017-03,CE,home_confort,89.9
2017-03,CE,housewares,15.99
2017-03,CE,office_furniture,319.92
2017-03,CE,perfumery,619.8
2017-03,CE,small_appliances,373.0
2017-03,CE,sports_leisure,239.78
2017-03,CE,telephony,25.0
2017-03,CE,toys,169.9
2017-03,CE,watches_gifts,1404.0
2017-03,DF,art,37.0
2017-03,DF,auto,382.70000000000005
2017-03,DF,baby,65.97
2017-03,DF,bed_bath_table,1216.79
2017-03,DF,computers_accessories,291.8
2017-03,DF,cool_stuff,99.99
2017-03,DF,fashion_bags_accessories,65.0
2017-03,DF,furniture_decor,611.16
2017-03,DF,furniture_living_room,129.9
2017-03,DF,health_beauty,259.7
2017-03,DF,home_confort,89.9
2017-03,DF,home_construction,139.99
2017-03,DF,housewares,497.99
2017-03,DF,musical_instruments,4.9
2017-03,DF,perfumery,119.0
2017-03,DF,small_appliances,2338.99
2017-03,DF,sports_leisure,739.4
2017-03,DF,stationery,200.9
2017-03,DF,telephony,64.9
2017-03,DF,toys,101.88999999999999
2017-03,DF,watches_gifts,299.7
2017-03,ES,air_conditioning,95.0
2017-03,ES,audio,79.0
2017-03,ES,auto,69.99
2017-03,ES,bed_bath_table,159.8
2017-03,ES,books_general_interest,604.1
2017-03,ES,computers_accessories,62.8
2017-03,ES,cool_stuff,569.98
2017-03,ES,fashion_bags_accessories,59.0
2017-03,ES,fixed_telephony,69.9
2017-03,ES,food,202.4
2017-03,ES,furniture_decor,208.10000000000002
2017-03,ES,furniture_living_room,309.89
2017-03,ES,health_beauty,139.0
2017-03,ES,housewares,185.2
2017-03,ES,kitchen_dining_laundry_garden_furniture,48.0
2017-03,ES,market_place,164.8
2017-03,ES,office_furniture,263.96
2017-03,ES,perfumery,129.9
2017-03,ES,pet_shop,90.98
2017-03,ES,sports_leisure,553.49
2017-03,ES,telephony,116.78
2017-03,ES,toys,418.53
2017-03,ES,watches_gifts,384.81
2017-03,GO,art,109.6
2017-03,GO,audio,34.99
2017-03,GO,auto,1199.0
2017-03,GO,baby,131.8
2017-03,GO,bed_bath_table,349.57000000000005
2017-03,GO,books_general_interest,115.0
2017-03,GO,computers_accessories,71.69999999999999
2017-03,GO,cool_stuff,467.97
2017-03,GO,drinks,173.99
2017-03,GO,fashion_bags_accessories,216.8
2017-03,GO,fashion_shoes,294.9
2017-03,GO,furniture_decor,737.99
2017-03,GO,furniture_living_room,207.94
2017-03,GO,garden_tools,2360.59
2017-03,GO,health_beauty,491.36
2017-03,GO,housewares,173.99
2017-03,GO,luggage_accessories,129.5
2017-03,GO,office_furniture,129.96
2017-03,GO,perfumery,312.88
2017-03,GO,pet_shop,125.9
2017-03,GO,telephony,282.78000000000003
2017-03,GO,watches_gifts,570.02
2017-03,MA,auto,20.0
2017-03,MA,bed_bath_table,109.9
2017-03,MA,computers_accessories,562.8
2017-03,MA,furniture_decor,119.9
2017-03,MA,housewares,169.9
2017-03,MA,musical_instruments,53.8
2017-03,MA,perfumery,227.96
2017-03,MA,sports_leisure,109.99
2017-03,MA,stationery,99.9
2017-03,MA,telephony,310.76
2017-03,MA,toys,92.89
2017-03,MG,air_conditioning,869.95
2017-03,MG,audio,158.0
2017-03,MG,auto,2428.54
2017-03,MG,baby,319.69
2017-03,MG,bed_bath_table,4923.37
2017-03,MG,books_general_interest,300.22
2017-03,MG,computers_accessories,4542.68
2017-03,MG,consoles_games,734.38
2017-03,MG,cool_stuff,1898.55
2017-03,MG,electronics,694.27
2017-03,MG,fashion_bags_accessories,425.2
2017-03,MG,fashion_male_clothing,99.9
2017-03,MG,food,575.29
2017-03,MG,food_drink,19.9
2017-03,MG,furniture_decor,3792.02
2017-03,MG,furniture_living_room,1153.75
2017-03,MG,garden_tools,1985.19
2017-03,MG,health_beauty,2785.47
2017-03,MG,home_appliances,72.8
2017-03,MG,home_appliances_2,487.0
2017-03,MG,home_confort,858.9
2017-03,MG,home_construction,146.9
2017-03,MG,housewares,1492.25
2017-03,MG,luggage_accessories,1689.37
2017-03,MG,market_place,219.8
2017-03,MG,musical_instruments,17.99
2017-03,MG,office_furniture,1515.0
2017-03,MG,perfumery,1852.28
2017-03,MG,pet_shop,472.83000000000004
2017-03,MG,sports_leisure,2393.85
2017-03,MG,stationery,805.28
2017-03,MG,telephony,940.76
2017-03,MG,toys,881.37
2017-03,MG,watches_gifts,1458.48
2017-03,MS,books_general_interest,115.0
2017-03,MS,computers_accessories,3194.89
2017-03,MS,consoles_games,59.99
2017-03,MS,cool_stuff,1565.99
2017-03,MS,dvds_blu_ray,409.0
2017-03,MS,fashion_shoes,199.7
2017-03,MS,furniture_decor,50.9
2017-03,MS,garden_tools,96.8
2017-03,MS,health_beauty,64.99
2017-03,MS,housewares,26.9
2017-03,MS,sports_leisure,905.0
2017-03,MS,telephony,18.99
2017-03,MS,toys,140.4
2017-03,MT,computers_accessories,89.46000000000001
2017-03,MT,cool_stuff,29.9
2017-03,MT,electronics,90.99
2017-03,MT,food,299.8
2017-03,MT,furniture_decor,349.5
2017-03,MT,health_beauty,98.9
2017-03,MT,housewares,364.85999999999996
2017-03,MT,luggage_accessories,174.9
2017-03,MT,market_place,89.9
2017-03,MT,office_furniture,126.99
2017-03,MT,sports_leisure,405.9
2017-03,MT,telephony,35.99
2017-03,PA,auto,813.3299999999999
2017-03,PA,baby,132.68
2017-03,PA,bed_bath_table,289.9
2017-03,PA,computers_accessories,1249.87
2017-03,PA,consoles_games,159.9
2017-03,PA,cool_stuff,164.9
2017-03,PA,electronics,26.99
2017-03,PA,fashion_bags_accessories,59.0
2017-03,PA,furniture_decor,485.9
2017-03,PA,garden_tools,1506.99
2017-03,PA,health_beauty,154.99
2017-03,PA,office_furniture,319.93
2017-03,PA,perfumery,69.9
2017-03,PA,pet_shop,129.9
2017-03,PA,small_appliances,725.0
2017-03,PA,sports_leisure,309.0
2017-03,PA,stationery,189.7
2017-03,PA,tablets_printing_image,99.0
2017-03,PA,telephony,415.9
2017-03,PA,toys,349.89
2017-03,PA,watches_gifts,55.0
2017-03,PB,bed_bath_table,289.70000000000005
2017-03,PB,consoles_games,59.0
2017-03,PB,electronics,29.5
2017-03,PB,furniture_decor,221.7
2017-03,PB,garden_tools,2234.9
2017-03,PB,health_beauty,711.9
2017-03,PB,housewares,24.9
2017-03,PB,office_furniture,129.6
2017-03,PB,perfumery,526.8
2017-03,PB,stationery,69.9
2017-03,PE,audio,235.0
2017-03,PE,auto,755.89
2017-03,PE,baby,69.0
2017-03,PE,bed_bath_table,168.89
2017-03,PE,computers_accessories,69.9
2017-03,PE,consoles_games,689.89
2017-03,PE,construction_tools_safety,190.0
2017-03,PE,cool_stuff,69.0
2017-03,PE,electronics,165.19
2017-03,PE,food,15.32
2017-03,PE,furniture_decor,358.9
2017-03,PE,garden_tools,520.2
2017-03,PE,health_beauty,963.79
2017-03,PE,housewares,14.99
2017-03,PE,luggage_accessories,249.99
2017-03,PE,perfumery,139.9
2017-03,PE,sports_leisure,1580.54
2017-03,PE,stationery,99.0
2017-03,PE,tablets_printing_image,99.0
2017-03,PE,telephony,105.88
2017-03,PE,toys,650.86
2017-03,PI,audio,190.0
2017-03,PI,bed_bath_table,412.9
2017-03,PI,cool_stuff,578.99
2017-03,PI,fashion_bags_accessories,89.9
2017-03,PI,garden_tools,39.9
2017-03,PI,health_beauty,74.6
2017-03,PI,office_furniture,239.96
2017-03,PI,sports_leisure,219.98
2017-03,PI,watches_gifts,231.27
2017-03,PR,agro_industry_and_commerce,59.99
2017-03,PR,air_conditioning,169.9
2017-03,PR,baby,162.70000000000002
2017-03,PR,bed_bath_table,605.48
2017-03,PR,books_general_interest,159.62
2017-03,PR,computers_accessories,1405.98
2017-03,PR,consoles_games,139.0
2017-03,PR,cool_stuff,3903.29
2017-03,PR,electronics,778.8
2017-03,PR,fashion_bags_accessories,551.9
2017-03,PR,fashion_male_clothing,64.7
2017-03,PR,fashion_shoes,346.3
2017-03,PR,food,168.89000000000001
2017-03,PR,furniture_decor,1161.8700000000001
2017-03,PR,furniture_living_room,329.9
2017-03,PR,garden_tools,229.14
2017-03,PR,health_beauty,1037.47
2017-03,PR,home_appliances,27.0
2017-03,PR,housewares,275.69
2017-03,PR,office_furniture,1228.86
2017-03,PR,perfumery,614.6800000000001
2017-03,PR,pet_shop,839.8
2017-03,PR,small_appliances,198.9
2017-03,PR,sports_leisure,1181.0700000000002
2017-03,PR,stationery,312.6
2017-03,PR,telephony,285.73
2017-03,PR,toys,285.68
2017-03,PR,watches_gifts,585.05
2017-03,RJ,agro_industry_and_commerce,22.0
2017-03,RJ,air_conditioning,1224.98
2017-03,RJ,art,48.65
2017-03,RJ,audio,65.0
2017-03,RJ,auto,1177.17
2017-03,RJ,baby,749.14
2017-03,RJ,bed_bath_table,4315.11
2017-03,RJ,books_general_interest,257.12
2017-03,RJ,books_technical,30.0
2017-03,RJ,computers_accessories,4671.46
2017-03,RJ,consoles_games,1264.38
2017-03,RJ,construction_tools_construction,310.0
2017-03,RJ,cool_stuff,2394.5
2017-03,RJ,electronics,878.48
2017-03,RJ,fashion_bags_accessories,953.68
2017-03,RJ,fashion_male_clothing,64.9
2017-03,RJ,fashion_shoes,32.9
2017-03,RJ,fashion_sport,39.9
2017-03,RJ,fashion_underwear_beach,76.99
2017-03,RJ,fixed_telephony,318.9
2017-03,RJ,food,177.0
2017-03,RJ,furniture_decor,4312.21
2017-03,RJ,furniture_living_room,319.89
2017-03,RJ,garden_tools,2867.64
2017-03,RJ,health_beauty,4269.6
2017-03,RJ,home_confort,498.0
2017-03,RJ,home_construction,91.08
2017-03,RJ,housewares,2547.9900000000002
2017-03,RJ,industry_commerce_and_business,119.0
2017-03,RJ,kitchen_dining_laundry_garden_furniture,65.98
2017-03,RJ,luggage_accessories,559.3
2017-03,RJ,market_place,62.9
2017-03,RJ,music,27.99
2017-03,RJ,musical_instruments,490.0
2017-03,RJ,office_furniture,1556.72
2017-03,RJ,perfumery,3237.38
2017-03,RJ,pet_shop,2935.2000000000003
2017-03,RJ,small_appliances,1461.71
2017-03,RJ,sports_leisure,7667.82
2017-03,RJ,stationery,789.7
2017-03,RJ,tablets_printing_image,99.0
2017-03,RJ,telephony,1038.5
2017-03,RJ,toys,2278.11
2017-03,RJ,watches_gifts,5397.64
2017-03,RN,auto,139.0
2017-03,RN,cool_stuff,219.99
2017-03,RN,furniture_decor,128.9
2017-03,RN,garden_tools,126.99
2017-03,RN,health_beauty,1069.69
2017-03,RN,home_confort,89.9
2017-03,RN,housewares,45.99
2017-03,RN,perfumery,198.9
2017-03,RN,telephony,147.9
2017-03,RN,toys,42.99
2017-03,RN,watches_gifts,231.27
2017-03,RO,bed_bath_table,339.69
2017-03,RO,computers_accessories,140.0
2017-03,RO,electronics,29.9
2017-03,RO,garden_tools,39.9
2017-03,RO,perfumery,313.9
2017-03,RO,pet_shop,95.99
2017-03,RO,sports_leisure,298.8
2017-03,RO,stationery,343.9
2017-03,RO,telephony,18.99
2017-03,RO,toys,189.79
2017-03,RR,sports_leisure,236.0
2017-03,RR,telephony,34.99
2017-03,RS,air_conditioning,119.8
2017-03,RS,auto,311.0
2017-03,RS,baby,829.6800000000001
2017-03,RS,bed_bath_table,975.7900000000001
2017-03,RS,computers_accessories,375.78000000000003
2017-03,RS,consoles_games,369.79999999999995
2017-03,RS,construction_tools_safety,190.0
2017-03,RS,cool_stuff,2262.83
2017-03,RS,electronics,528.5
2017-03,RS,fashion_bags_accessories,380.0
2017-03,RS,fashion_shoes,157.9
2017-03,RS,fixed_telephony,39.99
2017-03,RS,furniture_decor,1582.57
2017-03,RS,furniture_living_room,179.99
2017-03,RS,garden_tools,525.2
2017-03,RS,health_beauty,1979.8600000000001
2017-03,RS,home_appliances,29.9
2017-03,RS,home_comfort_2,109.99
2017-03,RS,home_confort,399.0
2017-03,RS,housewares,1465.27
2017-03,RS,luggage_accessories,814.59
2017-03,RS,market_place,309.79999999999995
2017-03,RS,office_furniture,573.57
2017-03,RS,perfumery,357.9
2017-03,RS,pet_shop,562.5699999999999
2017-03,RS,signaling_and_security,75.0
2017-03,RS,small_appliances,1107.0
2017-03,RS,sports_leisure,481.39
2017-03,RS,stationery,429.45
2017-03,RS,tablets_printing_image,99.0
2017-03,RS,telephony,202.70999999999998
2017-03,RS,toys,670.97
2017-03,RS,watches_gifts,1417.52
2017-03,SC,auto,359.67
2017-03,SC,baby,79.9
2017-03,SC,bed_bath_table,829.23
2017-03,SC,books_general_interest,469.0
2017-03,SC,computers_accessories,1875.74
2017-03,SC,consoles_games,343.4
2017-03,SC,cool_stuff,1061.67
2017-03,SC,electronics,169.0
2017-03,SC,fixed_telephony,79.98
2017-03,SC,food,126.98
2017-03,SC,furniture_decor,698.49
2017-03,SC,garden_tools,3557.56
2017-03,SC,health_beauty,815.74
2017-03,SC,home_confort,89.9
2017-03,SC,housewares,320.5
2017-03,SC,luggage_accessories,638.99
2017-03,SC,market_place,238.89000000000001
2017-03,SC,office_furniture,406.94
2017-03,SC,perfumery,1153.59
2017-03,SC,pet_shop,1375.8899999999999
2017-03,SC,small_appliances,1718.0
2017-03,SC,sports_leisure,382.6
2017-03,SC,stationery,305.8
2017-03,SC,telephony,366.8
2017-03,SC,toys,91.8
2017-03,SC,watches_gifts,697.75
2017-03,SE,auto,32.9
2017-03,SE,computers_accessories,58.9
2017-03,SE,consoles_games,235.0
2017-03,SE,fixed_telephony,69.98
2017-03,SE,furniture_decor,357.70000000000005
2017-03,SE,garden_tools,87.6
2017-03,SE,home_construction,148.0
2017-03,SE,housewares,179.8
2017-03,SE,musical_instruments,429.9
2017-03,SE,office_furniture,356.95000000000005
2017-03,SE,sports_leisure,460.78
2017-03,SE,telephony,25.99
2017-03,SE,watches_gifts,172.9
2017-03,SP,air_conditioning,1914.28
2017-03,SP,art,84.0
2017-03,SP,audio,293.78000000000003
2017-03,SP,auto,5148.9800000000005
2017-03,SP,baby,1367.41
2017-03,SP,bed_bath_table,12816.17
2017-03,SP,books_general_interest,398.9
2017-03,SP,books_technical,90.0
2017-03,SP,computers_accessories,9706.33
2017-03,SP,consoles_games,4458.22
2017-03,SP,construction_tools_construction,463.4
2017-03,SP,cool_stuff,6007.44
2017-03,SP,drinks,289.88
2017-03,SP,dvds_blu_ray,1464.7
2017-03,SP,electronics,594.38
2017-03,SP,fashio_female_clothing,19.9
2017-03,SP,fashion_bags_accessories,1816.07
2017-03,SP,fashion_male_clothing,351.3
2017-03,SP,fashion_shoes,409.2
2017-03,SP,fashion_underwear_beach,317.15
2017-03,SP,fixed_telephony,420.65
2017-03,SP,food,1074.38
2017-03,SP,food_drink,90.9
2017-03,SP,furniture_decor,8799.56
2017-03,SP,furniture_living_room,900.68
2017-03,SP,garden_tools,10536.460000000001
2017-03,SP,health_beauty,9434.53
2017-03,SP,home_appliances,165.5
2017-03,SP,home_appliances_2,13.9
2017-03,SP,home_comfort_2,245.79000000000002
2017-03,SP,home_construction,139.99
2017-03,SP,housewares,6351.11
2017-03,SP,industry_commerce_and_business,119.0
2017-03,SP,luggage_accessories,1537.18
2017-03,SP,market_place,811.5
2017-03,SP,musical_instruments,330.0
2017-03,SP,office_furniture,4794.03
2017-03,SP,perfumery,8634.98
2017-03,SP,pet_shop,1740.9
2017-03,SP,small_appliances,4096.56
2017-03,SP,sports_leisure,13166.01
2017-03,SP,stationery,1725.99
2017-03,SP,tablets_printing_image,99.0
2017-03,SP,telephony,2928.82
2017-03,SP,toys,5579.7300000000005
2017-03,SP,watches_gifts,13026.26
2017-03,TO,cool_stuff,207.9
2017-03,TO,garden_tools,199.8
2017-03,TO,housewares,29.98
2017-03,TO,stationery,149.0
2017-03,TO,telephony,61.980000000000004
2017-04,AC,fashion_shoes,74.9
2017-04,AC,health_beauty,249.99
2017-04,AC,sports_leisure,837.49
2017-04,AL,computers_accessories,854.1
2017-04,AL,cool_stuff,199.0
2017-04,AL,electronics,11.99
2017-04,AL,fashion_shoes,74.9
2017-04,AL,garden_tools,744.0
2017-04,AL,health_beauty,660.4399999999999
2017-04,AL,housewares,169.9
2017-04,AL,kitchen_dining_laundry_garden_furniture,144.0
2017-04,AL,perfumery,642.79
2017-04,AL,sports_leisure,585.8
2017-04,AL,toys,42.99
2017-04,AL,watches_gifts,1104.0
2017-04,AM,air_conditioning,89.0
2017-04,AM,audio,89.9
2017-04,AM,bed_bath_table,219.8
2017-04,AM,costruction_tools_garden,59.9
2017-04,AM,furniture_decor,17.99
2017-04,AM,health_beauty,106.02000000000001
2017-04,AM,sports_leisure,179.8
2017-04,AM,telephony,88.97
2017-04,AM,toys,94.9
2017-04,BA,art,119.9
2017-04,BA,auto,853.8299999999999
2017-04,BA,baby,59.99
2017-04,BA,bed_bath_table,581.98
2017-04,BA,computers_accessories,3558.79
2017-04,BA,cool_stuff,353.69000000000005
2017-04,BA,costruction_tools_garden,589.9
2017-04,BA,drinks,89.94
2017-04,BA,fashio_female_clothing,64.9
2017-04,BA,fashion_bags_accessories,327.99
2017-04,BA,fashion_sport,64.99
2017-04,BA,fashion_underwear_beach,5.9
2017-04,BA,furniture_decor,1033.59
2017-04,BA,garden_tools,814.4
2017-04,BA,health_beauty,1910.48
2017-04,BA,housewares,62.1
2017-04,BA,luggage_accessories,174.9
2017-04,BA,market_place,1964.0
2017-04,BA,office_furniture,456.58000000000004
2017-04,BA,perfumery,1024.6799999999998
2017-04,BA,pet_shop,125.9
2017-04,BA,sports_leisure,1120.74
2017-04,BA,stationery,348.9
2017-04,BA,tablets_printing_image,99.0
2017-04,BA,telephony,827.84
2017-04,BA,toys,1318.97
2017-04,BA,watches_gifts,552.69
2017-04,CE,baby,109.9
2017-04,CE,bed_bath_table,109.9
2017-04,CE,computers_accessories,343.6
2017-04,CE,cool_stuff,798.8
2017-04,CE,electronics,249.0
2017-04,CE,fashion_bags_accessories,34.9
2017-04,CE,fashion_shoes,149.8
2017-04,CE,food,15.32
2017-04,CE,furniture_decor,498.0
2017-04,CE,garden_tools,324.98
2017-04,CE,health_beauty,708.58
2017-04,CE,housewares,185.89000000000001
2017-04,CE,luggage_accessories,102.9
2017-04,CE,musical_instruments,278.77
2017-04,CE,office_furniture,129.6
2017-04,CE,perfumery,745.5999999999999
2017-04,CE,pet_shop,179.99
2017-04,CE,sports_leisure,279.89
2017-04,CE,stationery,59.9
2017-04,CE,telephony,151.85999999999999
